	1657_1	1657_2	1728	1734	1736	1740	1744	1747	1751
YIL070C	1.0	3.0	13.0	NaN	6.0	4.0	2.0	1.0	2.0
YLR024C	80.0	42.0	180.0	37.0	123.0	108.0	21.0	40.0	33.0
YPR005C	10.0	7.0	13.0	7.0	14.0	10.0	5.0	6.0	5.0
YPR006C	34.0	27.0	58.0	18.0	80.0	52.0	11.0	13.0	18.0
YPR003C	17.0	18.0	32.0	10.0	35.0	28.0	9.0	16.0	16.0
YOR298C-A	18.0	6.0	34.0	8.0	24.0	21.0	7.0	10.0	9.0
YPR001W	76.0	85.0	122.0	39.0	160.0	96.0	51.0	42.0	72.0
YPR002W	58.0	45.0	85.0	35.0	125.0	75.0	43.0	37.0	37.0
YPL002C	8.0	7.0	8.0	2.0	15.0	15.0	1.0	6.0	7.0
YPL001W	29.0	28.0	54.0	10.0	65.0	43.0	10.0	13.0	32.0
YNL151C	8.0	8.0	10.0	8.0	8.0	3.0	4.0	4.0	1.0
YOL166W-A	6.0	8.0	9.0	5.0	14.0	10.0	7.0	6.0	10.0
YJL087C	1.0	4.0	6.0	NaN	4.0	3.0	2.0	1.0	3.0
YGR171C	9.0	7.0	30.0	3.0	21.0	23.0	1.0	6.0	5.0
YNL233W	24.0	30.0	31.0	11.0	34.0	25.0	9.0	16.0	13.0
YPR008W	34.0	33.0	52.0	14.0	58.0	46.0	17.0	19.0	28.0
YPL179W	10.0	5.0	37.0	5.0	51.0	19.0	10.0	4.0	9.0
YNL317W	11.0	5.0	10.0	6.0	16.0	12.0	2.0	4.0	5.0
YPR047W	9.0	10.0	30.0	13.0	16.0	22.0	4.0	12.0	6.0
YGL237C	9.0	5.0	15.0	5.0	32.0	20.0	7.0	5.0	NaN
YML116W	18.0	14.0	28.0	7.0	32.0	20.0	23.0	7.0	6.0
YPR010C-A	1.0	3.0	1.0	2.0	11.0	3.0	NaN	3.0	1.0
YPL127C	11.0	5.0	13.0	4.0	19.0	11.0	3.0	4.0	6.0
YPL128C	4.0	6.0	5.0	4.0	7.0	8.0	NaN	3.0	4.0
YNL046W	12.0	14.0	24.0	5.0	22.0	20.0	8.0	5.0	8.0
YNL314W	11.0	10.0	17.0	NaN	20.0	10.0	7.0	2.0	5.0
YCR020C	10.0	4.0	26.0	14.0	21.0	18.0	7.0	3.0	12.0
YNL052W	3.0	4.0	14.0	2.0	17.0	10.0	1.0	2.0	2.0
YJL085W	9.0	9.0	13.0	4.0	11.0	9.0	2.0	4.0	3.0
YNL054W	15.0	12.0	17.0	4.0	16.0	15.0	11.0	1.0	9.0
YNL054W-A	9.0	10.0	9.0	3.0	13.0	11.0	8.0	1.0	6.0
YNL048W	6.0	7.0	5.0	2.0	7.0	5.0	4.0	3.0	5.0
YNL049C	12.0	11.0	25.0	11.0	19.0	13.0	3.0	7.0	6.0
YNL050C	11.0	9.0	9.0	5.0	15.0	8.0	5.0	2.0	9.0
YML120C	21.0	14.0	56.0	12.0	66.0	43.0	31.0	17.0	16.0
YGL083W	26.0	15.0	41.0	10.0	37.0	23.0	6.0	4.0	17.0
YGL084C	4.0	3.0	6.0	3.0	2.0	4.0	1.0	NaN	1.0
YDR453C	14.0	14.0	26.0	5.0	36.0	21.0	11.0	6.0	10.0
YDR452W	19.0	13.0	45.0	10.0	52.0	26.0	11.0	8.0	28.0
YDR451C	8.0	6.0	35.0	10.0	34.0	23.0	11.0	6.0	10.0
YGL080W	5.0	3.0	8.0	3.0	5.0	6.0	5.0	4.0	NaN
YDR449C	6.0	3.0	6.0	4.0	8.0	4.0	NaN	2.0	2.0
YDR448W	7.0	NaN	23.0	NaN	1.0	21.0	NaN	10.0	14.0
YIL166C	31.0	21.0	30.0	14.0	46.0	33.0	20.0	12.0	21.0
YGL077C	26.0	11.0	41.0	11.0	58.0	38.0	21.0	9.0	18.0
YGL078C	2.0	1.0	13.0	2.0	12.0	10.0	2.0	2.0	1.0
YIL163C	11.0	14.0	24.0	9.0	32.0	27.0	15.0	7.0	9.0
YGR163W	1.0	2.0	3.0	2.0	6.0	5.0	1.0	1.0	1.0
YDR458C	8.0	13.0	14.0	6.0	27.0	15.0	6.0	3.0	5.0
YDR457W	51.0	36.0	134.0	38.0	135.0	114.0	20.0	37.0	34.0
YDR162C	2.0	NaN	1.0	NaN	1.0	1.0	1.0	1.0	4.0
YDR161W	1.0	NaN	1.0	NaN	3.0	NaN	NaN	NaN	1.0
YLR060W	7.0	8.0	17.0	5.0	24.0	16.0	3.0	12.0	3.0
YGR162W	8.0	7.0	8.0	9.0	10.0	7.0	1.0	4.0	4.0
YLR449W	12.0	4.0	12.0	1.0	16.0	6.0	10.0	5.0	6.0
YLR448W	2.0	2.0	9.0	1.0	8.0	7.0	NaN	1.0	NaN
YER023W	3.0	3.0	1.0	1.0	1.0	3.0	NaN	NaN	NaN
YER022W	10.0	9.0	9.0	7.0	19.0	9.0	1.0	4.0	2.0
YDR152W	7.0	NaN	16.0	3.0	15.0	11.0	4.0	1.0	2.0
YDR151C	9.0	12.0	14.0	6.0	22.0	14.0	9.0	4.0	6.0
YER019C-A	3.0	4.0	6.0	NaN	5.0	6.0	1.0	NaN	NaN
YDR153C	7.0	7.0	28.0	5.0	28.0	17.0	6.0	8.0	7.0
YDR158W	5.0	3.0	3.0	2.0	15.0	13.0	6.0	2.0	4.0
YDR156W	5.0	3.0	16.0	2.0	14.0	18.0	1.0	5.0	3.0
YER016W	6.0	6.0	20.0	2.0	16.0	12.0	7.0	5.0	6.0
YER015W	15.0	17.0	24.0	14.0	30.0	28.0	12.0	5.0	5.0
YOR354C	24.0	18.0	46.0	10.0	48.0	32.0	8.0	15.0	14.0
YOR355W	4.0	3.0	28.0	2.0	14.0	11.0	NaN	3.0	4.0
YPL133C	26.0	27.0	44.0	16.0	59.0	27.0	13.0	13.0	16.0
YDL132W	6.0	6.0	11.0	4.0	18.0	8.0	NaN	5.0	4.0
YOR348C	236.0	200.0	464.0	151.0	421.0	349.0	223.0	161.0	182.0
YOR349W	64.0	44.0	100.0	33.0	89.0	67.0	34.0	26.0	41.0
YOR346W	35.0	26.0	44.0	18.0	67.0	43.0	12.0	15.0	13.0
YOR347C	11.0	3.0	32.0	2.0	31.0	23.0	14.0	4.0	8.0
YOR352W	8.0	8.0	5.0	1.0	24.0	11.0	2.0	3.0	3.0
YLR142W	12.0	4.0	71.0	7.0	43.0	23.0	16.0	5.0	6.0
YOR350C	13.0	8.0	23.0	8.0	21.0	12.0	8.0	3.0	6.0
YOR351C	18.0	20.0	23.0	10.0	44.0	21.0	16.0	13.0	15.0
YPR179C	23.0	24.0	42.0	13.0	63.0	24.0	4.0	18.0	8.0
YPL235W	12.0	10.0	11.0	7.0	15.0	9.0	5.0	7.0	7.0
YDR313C	10.0	3.0	18.0	1.0	23.0	10.0	7.0	2.0	5.0
YDR312W	6.0	14.0	18.0	5.0	32.0	17.0	4.0	3.0	6.0
YNL330C	5.0	7.0	9.0	8.0	10.0	12.0	8.0	5.0	5.0
YJL083W	29.0	22.0	40.0	13.0	47.0	25.0	21.0	10.0	21.0
YPL234C	2.0	1.0	1.0	NaN	2.0	1.0	1.0	1.0	NaN
YDR307W	14.0	10.0	21.0	4.0	22.0	13.0	11.0	8.0	11.0
YDR306C	12.0	9.0	19.0	7.0	31.0	15.0	4.0	7.0	5.0
YDR305C	9.0	13.0	31.0	5.0	32.0	16.0	7.0	4.0	13.0
YDR304C	10.0	11.0	15.0	5.0	27.0	20.0	4.0	5.0	10.0
YDR311W	4.0	1.0	4.0	1.0	7.0	4.0	3.0	1.0	3.0
YDR310C	31.0	17.0	63.0	15.0	62.0	30.0	12.0	11.0	15.0
YDR309C	12.0	9.0	22.0	6.0	28.0	11.0	3.0	5.0	12.0
YDR308C	1.0	NaN	1.0	NaN	1.0	NaN	1.0	1.0	2.0
YEL068C	6.0	4.0	9.0	2.0	5.0	8.0	5.0	2.0	9.0
YEL069C	18.0	17.0	21.0	12.0	23.0	16.0	15.0	8.0	17.0
YMR004W	19.0	19.0	35.0	8.0	49.0	28.0	14.0	9.0	16.0
YEL075C	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YHR076W	6.0	3.0	7.0	4.0	14.0	4.0	4.0	2.0	6.0
YMR003W	14.0	7.0	14.0	4.0	21.0	8.0	2.0	2.0	9.0
YEL077C	18.0	13.0	20.0	5.0	31.0	19.0	16.0	11.0	17.0
YEL070W	13.0	10.0	11.0	6.0	20.0	8.0	9.0	4.0	5.0
YEL071W	32.0	15.0	88.0	18.0	68.0	57.0	30.0	21.0	18.0
YEL072W	21.0	19.0	34.0	14.0	44.0	22.0	17.0	9.0	10.0
YEL073C	6.0	1.0	9.0	1.0	10.0	6.0	5.0	1.0	3.0
YNL134C	15.0	15.0	24.0	9.0	44.0	14.0	17.0	8.0	14.0
YKL188C	15.0	18.0	44.0	17.0	40.0	21.0	15.0	6.0	16.0
YPL166W	8.0	5.0	8.0	4.0	15.0	7.0	4.0	4.0	3.0
YDL049C	20.0	13.0	50.0	12.0	55.0	37.0	14.0	6.0	18.0
YKL189W	3.0	3.0	26.0	4.0	6.0	3.0	1.0	2.0	1.0
YLR381W	15.0	7.0	27.0	2.0	32.0	20.0	6.0	7.0	7.0
YPL236C	18.0	16.0	19.0	6.0	30.0	11.0	6.0	3.0	11.0
YLR141W	3.0	3.0	6.0	3.0	9.0	8.0	2.0	3.0	2.0
YNL018C	5.0	7.0	8.0	5.0	9.0	2.0	3.0	1.0	5.0
YER096W	10.0	8.0	18.0	7.0	29.0	17.0	6.0	3.0	9.0
YER095W	5.0	7.0	17.0	6.0	10.0	6.0	1.0	2.0	3.0
YER094C	1.0	5.0	7.0	2.0	6.0	4.0	NaN	2.0	2.0
YER093C-A	2.0	5.0	10.0	1.0	12.0	16.0	NaN	4.0	3.0
YER101C	21.0	10.0	27.0	7.0	31.0	17.0	10.0	2.0	14.0
YER100W	4.0	2.0	7.0	2.0	4.0	4.0	5.0	1.0	2.0
YER099C	5.0	12.0	11.0	6.0	19.0	15.0	10.0	NaN	9.0
YER098W	14.0	15.0	27.0	15.0	40.0	15.0	17.0	3.0	7.0
YLR138W	26.0	22.0	40.0	16.0	55.0	45.0	17.0	20.0	18.0
YER103W	17.0	17.0	30.0	14.0	25.0	16.0	11.0	7.0	14.0
YDL239C	8.0	5.0	20.0	7.0	19.0	10.0	10.0	5.0	13.0
YDR076W	26.0	17.0	59.0	9.0	41.0	43.0	8.0	13.0	16.0
YLR137W	30.0	27.0	54.0	11.0	85.0	38.0	21.0	16.0	18.0
YHR075C	10.0	9.0	20.0	1.0	36.0	11.0	10.0	1.0	5.0
YLR136C	11.0	6.0	10.0	2.0	15.0	8.0	4.0	3.0	NaN
YLR382C	14.0	10.0	27.0	7.0	20.0	25.0	3.0	6.0	4.0
YOR341W	11.0	5.0	19.0	4.0	12.0	5.0	NaN	1.0	12.0
YLR048W	1.0	NaN	1.0	NaN	NaN	3.0	NaN	2.0	NaN
YLR135W	20.0	18.0	34.0	6.0	49.0	40.0	10.0	10.0	14.0
YOL017W	26.0	23.0	43.0	10.0	52.0	36.0	20.0	16.0	14.0
YLR049C	7.0	7.0	16.0	4.0	21.0	10.0	1.0	7.0	3.0
YMR217W	2.0	1.0	2.0	1.0	3.0	5.0	NaN	NaN	NaN
YKL181W	9.0	11.0	49.0	5.0	18.0	13.0	2.0	8.0	5.0
YMR219W	32.0	28.0	52.0	18.0	65.0	39.0	25.0	12.0	38.0
YMR218C	2.0	1.0	7.0	3.0	3.0	6.0	1.0	2.0	1.0
YMR221C	26.0	18.0	29.0	13.0	40.0	25.0	10.0	7.0	13.0
YMR220W	6.0	9.0	5.0	8.0	15.0	5.0	3.0	4.0	10.0
YMR223W	12.0	13.0	46.0	5.0	8.0	24.0	8.0	8.0	11.0
YKL182W	27.0	23.0	282.0	21.0	45.0	36.0	12.0	17.0	16.0
YMR225C	3.0	7.0	10.0	1.0	15.0	7.0	4.0	6.0	3.0
YMR224C	15.0	13.0	21.0	11.0	30.0	22.0	5.0	8.0	14.0
YOL161C	4.0	4.0	4.0	3.0	6.0	3.0	5.0	3.0	9.0
YFL036W	26.0	30.0	62.0	21.0	34.0	45.0	7.0	30.0	15.0
YIR003W	32.0	24.0	27.0	23.0	57.0	24.0	18.0	14.0	27.0
YOL063C	27.0	10.0	36.0	4.0	35.0	22.0	14.0	5.0	15.0
YBR076W	16.0	12.0	31.0	7.0	38.0	17.0	12.0	5.0	14.0
YBR077C	1.0	1.0	4.0	NaN	3.0	3.0	NaN	1.0	1.0
YBR073W	7.0	19.0	24.0	7.0	37.0	20.0	17.0	7.0	12.0
YBR074W	45.0	27.0	54.0	24.0	73.0	37.0	17.0	25.0	15.0
YBR072W	21.0	13.0	10.0	6.0	22.0	9.0	13.0	3.0	9.0
YBR072C-A	11.0	10.0	12.0	6.0	21.0	7.0	13.0	6.0	14.0
YBR070C	1.0	1.0	4.0	1.0	3.0	4.0	1.0	2.0	1.0
YBR071W	11.0	6.0	16.0	2.0	24.0	12.0	8.0	4.0	8.0
YBR068C	46.0	34.0	67.0	21.0	93.0	52.0	28.0	19.0	19.0
YBR069C	29.0	22.0	64.0	15.0	75.0	55.0	34.0	22.0	20.0
YOR261C	2.0	2.0	NaN	NaN	1.0	1.0	NaN	NaN	1.0
YLR145W	1.0	2.0	4.0	2.0	2.0	2.0	NaN	1.0	1.0
YOL105C	14.0	13.0	17.0	8.0	21.0	14.0	8.0	6.0	8.0
YOL107W	10.0	7.0	34.0	13.0	27.0	15.0	7.0	5.0	7.0
YOL108C	5.0	2.0	11.0	1.0	10.0	6.0	2.0	NaN	2.0
YNL034W	4.0	4.0	16.0	2.0	16.0	8.0	10.0	NaN	9.0
YOL110W	39.0	37.0	134.0	26.0	190.0	104.0	50.0	37.0	40.0
YOL111C	12.0	7.0	23.0	6.0	30.0	16.0	2.0	7.0	2.0
YOL112W	15.0	11.0	28.0	10.0	42.0	24.0	7.0	3.0	12.0
YOL113W	15.0	18.0	34.0	7.0	42.0	16.0	10.0	8.0	13.0
YOL114C	4.0	8.0	13.0	NaN	12.0	11.0	6.0	5.0	5.0
YIL091C	22.0	22.0	24.0	22.0	37.0	22.0	4.0	7.0	11.0
YFL038C	5.0	6.0	4.0	7.0	10.0	5.0	1.0	2.0	4.0
YNL032W	2.0	4.0	13.0	NaN	10.0	8.0	3.0	1.0	6.0
YDL177C	8.0	2.0	16.0	2.0	16.0	6.0	3.0	1.0	3.0
YOL057W	18.0	14.0	28.0	10.0	33.0	20.0	6.0	6.0	16.0
YNL033W	2.0	1.0	1.0	NaN	1.0	NaN	NaN	NaN	NaN
YPR114W	8.0	15.0	21.0	7.0	39.0	19.0	8.0	9.0	9.0
YDL092W	12.0	9.0	15.0	5.0	16.0	14.0	2.0	13.0	11.0
YLR348C	40.0	17.0	64.0	28.0	93.0	54.0	29.0	14.0	33.0
YIL005W	36.0	46.0	41.0	34.0	72.0	43.0	23.0	17.0	37.0
YIL004C	1.0	2.0	1.0	3.0	3.0	NaN	NaN	2.0	1.0
YOR269W	16.0	6.0	39.0	9.0	37.0	28.0	3.0	5.0	17.0
YOR270C	18.0	13.0	51.0	9.0	24.0	28.0	4.0	11.0	11.0
YLR047C	18.0	12.0	42.0	14.0	54.0	45.0	10.0	12.0	7.0
YNL025C	5.0	8.0	6.0	10.0	9.0	8.0	5.0	1.0	5.0
YPR113W	4.0	1.0	7.0	1.0	5.0	4.0	2.0	2.0	1.0
YNL026W	3.0	4.0	6.0	3.0	5.0	4.0	5.0	1.0	2.0
YNL308C	3.0	4.0	5.0	3.0	6.0	2.0	4.0	2.0	1.0
YPL052W	6.0	4.0	11.0	2.0	12.0	7.0	5.0	2.0	3.0
YDR100W	9.0	4.0	7.0	3.0	12.0	8.0	2.0	1.0	7.0
YOR094W	4.0	1.0	6.0	1.0	8.0	2.0	5.0	1.0	3.0
YDL160C	7.0	6.0	16.0	5.0	9.0	5.0	2.0	3.0	4.0
YPL051W	4.0	3.0	9.0	2.0	8.0	11.0	4.0	4.0	4.0
YNR022C	2.0	1.0	5.0	2.0	5.0	2.0	6.0	2.0	NaN
YNR021W	10.0	10.0	23.0	10.0	35.0	17.0	7.0	6.0	9.0
YNR020C	4.0	3.0	18.0	4.0	17.0	22.0	NaN	4.0	3.0
YNR019W	31.0	34.0	39.0	17.0	46.0	35.0	14.0	15.0	17.0
YNR027W	12.0	14.0	29.0	5.0	32.0	22.0	6.0	10.0	8.0
YNR026C	10.0	6.0	14.0	7.0	12.0	11.0	3.0	4.0	6.0
YNR023W	6.0	7.0	8.0	5.0	7.0	8.0	1.0	3.0	3.0
YPR116W	5.0	4.0	8.0	2.0	8.0	3.0	1.0	1.0	2.0
YNR029C	19.0	15.0	26.0	11.0	30.0	22.0	10.0	18.0	8.0
YNR028W	13.0	9.0	20.0	7.0	26.0	14.0	5.0	13.0	11.0
YJR125C	12.0	12.0	18.0	3.0	26.0	16.0	7.0	6.0	6.0
YAL015C	27.0	22.0	23.0	16.0	47.0	20.0	14.0	15.0	19.0
YJR080C	10.0	7.0	18.0	9.0	19.0	15.0	7.0	9.0	6.0
YKR035W-A	3.0	5.0	11.0	9.0	27.0	15.0	13.0	6.0	15.0
YPR052C	2.0	3.0	11.0	6.0	10.0	7.0	1.0	NaN	4.0
YCR083W	9.0	9.0	8.0	9.0	12.0	7.0	5.0	4.0	5.0
YMR150C	11.0	5.0	14.0	1.0	20.0	12.0	4.0	7.0	6.0
YPL180W	13.0	7.0	24.0	8.0	21.0	20.0	3.0	6.0	7.0
YNL093W	7.0	5.0	10.0	5.0	13.0	12.0	2.0	2.0	4.0
YPR115W	28.0	30.0	44.0	17.0	69.0	41.0	12.0	17.0	15.0
YPL036W	31.0	17.0	41.0	26.0	35.0	27.0	13.0	12.0	18.0
YLL013C	31.0	23.0	36.0	21.0	72.0	51.0	20.0	23.0	17.0
YKL080W	2.0	NaN	26.0	NaN	2.0	3.0	1.0	1.0	1.0
YKL079W	30.0	16.0	50.0	10.0	38.0	28.0	14.0	12.0	25.0
YKL078W	2.0	1.0	14.0	NaN	NaN	NaN	NaN	NaN	1.0
YKL077W	5.0	8.0	33.0	3.0	22.0	10.0	7.0	3.0	15.0
YKL075C	9.0	1.0	17.0	6.0	20.0	13.0	4.0	2.0	NaN
YKL074C	16.0	20.0	46.0	6.0	22.0	16.0	9.0	9.0	4.0
YKL073W	4.0	4.0	50.0	6.0	16.0	14.0	3.0	3.0	4.0
YKL072W	23.0	21.0	59.0	19.0	51.0	32.0	11.0	9.0	15.0
YKL071W	9.0	7.0	17.0	7.0	20.0	10.0	5.0	5.0	1.0
YKL070W	2.0	3.0	14.0	2.0	8.0	4.0	5.0	NaN	4.0
YDR040C	1.0	2.0	6.0	2.0	7.0	8.0	1.0	2.0	1.0
YLR394W	3.0	4.0	11.0	3.0	12.0	5.0	2.0	2.0	3.0
YDL166C	1.0	NaN	2.0	NaN	4.0	1.0	NaN	NaN	NaN
YPR118W	7.0	11.0	12.0	10.0	24.0	14.0	6.0	8.0	11.0
YDL214C	37.0	26.0	53.0	22.0	54.0	48.0	17.0	11.0	14.0
YDL080C	3.0	6.0	36.0	8.0	25.0	19.0	8.0	5.0	10.0
YDL021W	14.0	7.0	18.0	5.0	23.0	24.0	3.0	5.0	8.0
YPR159C-A	1.0	1.0	4.0	NaN	3.0	2.0	1.0	NaN	NaN
YPR117W	64.0	59.0	75.0	36.0	126.0	66.0	40.0	34.0	45.0
YHR097C	21.0	15.0	30.0	5.0	27.0	23.0	10.0	6.0	11.0
YHR096C	33.0	27.0	36.0	17.0	46.0	25.0	15.0	9.0	20.0
YHR091C	3.0	4.0	39.0	1.0	6.0	28.0	1.0	7.0	NaN
YHR090C	1.0	4.0	6.0	2.0	5.0	2.0	2.0	5.0	NaN
YHR094C	21.0	19.0	26.0	13.0	34.0	19.0	10.0	3.0	16.0
YHR092C	6.0	9.0	25.0	12.0	29.0	13.0	4.0	3.0	17.0
YHR087W	11.0	6.0	18.0	8.0	30.0	17.0	7.0	6.0	5.0
YHR086W-A	13.0	8.0	16.0	2.0	18.0	12.0	10.0	5.0	9.0
YHR089C	3.0	1.0	2.0	2.0	3.0	2.0	NaN	NaN	2.0
YPR120C	7.0	11.0	22.0	3.0	36.0	16.0	5.0	8.0	12.0
YPL010W	7.0	4.0	1.0	4.0	5.0	3.0	NaN	2.0	4.0
YDL201W	17.0	17.0	23.0	10.0	27.0	23.0	5.0	6.0	13.0
YDL200C	5.0	5.0	6.0	4.0	7.0	5.0	4.0	2.0	5.0
YCR052W	5.0	3.0	4.0	3.0	3.0	3.0	2.0	3.0	1.0
YDL207W	1.0	2.0	3.0	1.0	2.0	2.0	NaN	4.0	2.0
YDL206W	13.0	10.0	20.0	5.0	29.0	11.0	9.0	6.0	11.0
YDL209C	2.0	2.0	3.0	2.0	1.0	1.0	1.0	NaN	2.0
YNL096C	5.0	5.0	18.0	2.0	14.0	17.0	1.0	9.0	4.0
YDL203C	8.0	6.0	16.0	8.0	13.0	7.0	4.0	5.0	4.0
YCL038C	14.0	13.0	20.0	7.0	29.0	20.0	5.0	8.0	11.0
YAL031C	31.0	33.0	18.0	26.0	39.0	20.0	13.0	9.0	23.0
YDL204W	15.0	11.0	31.0	13.0	32.0	19.0	9.0	10.0	8.0
YKL128C	14.0	12.0	89.0	3.0	35.0	27.0	15.0	6.0	14.0
YKL127W	29.0	20.0	66.0	9.0	20.0	32.0	7.0	10.0	8.0
YKL130C	6.0	2.0	5.0	2.0	4.0	2.0	2.0	NaN	3.0
YKL129C	37.0	28.0	93.0	18.0	67.0	43.0	33.0	9.0	13.0
YKL133C	14.0	5.0	20.0	3.0	22.0	8.0	13.0	1.0	8.0
YKL132C	15.0	12.0	34.0	9.0	37.0	17.0	16.0	9.0	12.0
YKL135C	7.0	12.0	53.0	15.0	38.0	14.0	8.0	10.0	13.0
YKL134C	11.0	15.0	45.0	7.0	12.0	13.0	2.0	6.0	6.0
YCR046C	8.0	5.0	20.0	6.0	8.0	15.0	1.0	6.0	2.0
YLR162W-A	3.0	3.0	7.0	NaN	7.0	5.0	4.0	NaN	NaN
YLR163C	6.0	1.0	5.0	5.0	10.0	5.0	4.0	5.0	4.0
YKL126W	6.0	5.0	39.0	7.0	9.0	16.0	3.0	2.0	2.0
YKL125W	2.0	6.0	64.0	3.0	9.0	4.0	NaN	2.0	1.0
YPL162C	4.0	8.0	9.0	6.0	19.0	11.0	8.0	4.0	5.0
YJR101W	3.0	NaN	10.0	NaN	2.0	6.0	2.0	1.0	1.0
YCR048W	32.0	35.0	54.0	27.0	69.0	48.0	19.0	14.0	20.0
YBR205W	19.0	9.0	24.0	8.0	25.0	24.0	11.0	3.0	8.0
YNL019C	1.0	NaN	NaN	NaN	1.0	NaN	1.0	NaN	NaN
YPR104C	5.0	1.0	5.0	2.0	7.0	6.0	NaN	3.0	2.0
YNL101W	15.0	22.0	27.0	14.0	51.0	20.0	14.0	11.0	19.0
YKR036C	23.0	20.0	61.0	39.0	105.0	67.0	63.0	26.0	47.0
YPR089W	22.0	17.0	25.0	12.0	31.0	26.0	8.0	10.0	12.0
YJL147C	7.0	7.0	15.0	2.0	18.0	8.0	NaN	4.0	7.0
YPR091C	16.0	13.0	26.0	7.0	28.0	13.0	9.0	1.0	13.0
YOR265W	4.0	4.0	11.0	3.0	15.0	6.0	3.0	NaN	1.0
YGR286C	14.0	10.0	45.0	10.0	39.0	24.0	8.0	9.0	13.0
YGR285C	6.0	4.0	9.0	1.0	9.0	5.0	2.0	2.0	3.0
YGR284C	13.0	11.0	15.0	6.0	27.0	13.0	12.0	5.0	10.0
YGR283C	12.0	9.0	30.0	5.0	30.0	18.0	6.0	4.0	5.0
YGR282C	10.0	10.0	32.0	6.0	28.0	17.0	10.0	6.0	12.0
YGR281W	45.0	24.0	85.0	23.0	104.0	51.0	15.0	23.0	37.0
YGR280C	11.0	3.0	10.0	4.0	10.0	6.0	3.0	10.0	2.0
YGR279C	13.0	11.0	41.0	8.0	24.0	16.0	19.0	6.0	13.0
YHR030C	20.0	10.0	18.0	10.0	14.0	17.0	8.0	4.0	16.0
YHR029C	7.0	6.0	12.0	4.0	20.0	12.0	4.0	5.0	9.0
YJR074W	7.0	8.0	18.0	4.0	18.0	18.0	1.0	3.0	1.0
YJR075W	21.0	11.0	17.0	8.0	28.0	14.0	11.0	9.0	7.0
YJR076C	9.0	10.0	13.0	4.0	8.0	9.0	1.0	7.0	7.0
YJR077C	5.0	5.0	17.0	2.0	16.0	8.0	1.0	2.0	2.0
YGR288W	10.0	9.0	25.0	5.0	37.0	12.0	14.0	2.0	8.0
YGR287C	17.0	18.0	37.0	17.0	34.0	29.0	15.0	7.0	8.0
YCL045C	32.0	33.0	33.0	23.0	38.0	26.0	10.0	11.0	16.0
YOR340C	5.0	2.0	3.0	2.0	3.0	NaN	NaN	1.0	1.0
YLR337C	4.0	3.0	24.0	3.0	12.0	9.0	1.0	3.0	7.0
YLR340W	1.0	NaN	3.0	NaN	NaN	NaN	NaN	1.0	NaN
YLR335W	2.0	2.0	11.0	2.0	14.0	8.0	4.0	3.0	1.0
YDR341C	6.0	2.0	7.0	2.0	8.0	6.0	2.0	1.0	1.0
YLR332W	13.0	6.0	10.0	1.0	23.0	12.0	8.0	1.0	9.0
YLR333C	2.0	NaN	14.0	1.0	8.0	1.0	1.0	2.0	1.0
YLR329W	7.0	5.0	17.0	2.0	11.0	4.0	3.0	1.0	5.0
YLR330W	25.0	28.0	47.0	11.0	54.0	30.0	14.0	11.0	23.0
YLR327C	3.0	6.0	21.0	1.0	14.0	8.0	4.0	3.0	8.0
YLR328W	19.0	12.0	39.0	7.0	48.0	20.0	6.0	5.0	11.0
YOR124C	29.0	17.0	43.0	8.0	58.0	33.0	14.0	21.0	14.0
YNL316C	7.0	6.0	15.0	3.0	18.0	13.0	10.0	1.0	8.0
YOR126C	16.0	6.0	16.0	3.0	27.0	9.0	6.0	2.0	5.0
YOR125C	3.0	NaN	13.0	1.0	3.0	7.0	NaN	NaN	1.0
YNL268W	22.0	20.0	57.0	13.0	58.0	30.0	24.0	12.0	14.0
YOR127W	16.0	10.0	39.0	10.0	44.0	28.0	4.0	13.0	10.0
YOR130C	8.0	4.0	14.0	2.0	17.0	13.0	7.0	1.0	4.0
YOR129C	7.0	4.0	20.0	3.0	27.0	9.0	8.0	8.0	8.0
YOR132W	16.0	10.0	25.0	8.0	40.0	20.0	8.0	7.0	15.0
YOR131C	10.0	4.0	9.0	3.0	25.0	11.0	6.0	4.0	10.0
YOR237W	10.0	10.0	10.0	8.0	23.0	10.0	7.0	4.0	6.0
YCR011C	57.0	50.0	94.0	40.0	95.0	63.0	28.0	21.0	38.0
YNL045W	32.0	17.0	51.0	10.0	44.0	35.0	22.0	22.0	14.0
YOR233W	23.0	14.0	41.0	6.0	37.0	34.0	16.0	9.0	14.0
YLL021W	27.0	21.0	36.0	13.0	52.0	30.0	8.0	12.0	18.0
YDL149W	12.0	15.0	25.0	8.0	24.0	16.0	5.0	4.0	8.0
YOR234C	1.0	NaN	8.0	1.0	9.0	5.0	NaN	1.0	NaN
YOR231W	19.0	17.0	35.0	14.0	56.0	25.0	14.0	10.0	22.0
YLL018C-A	1.0	1.0	11.0	2.0	5.0	6.0	NaN	2.0	NaN
YGL236C	43.0	22.0	56.0	24.0	91.0	38.0	15.0	19.0	23.0
YGL235W	9.0	7.0	16.0	6.0	29.0	13.0	9.0	5.0	9.0
YGL238W	13.0	12.0	16.0	11.0	20.0	18.0	5.0	5.0	5.0
YGR170W	27.0	23.0	63.0	15.0	54.0	37.0	12.0	13.0	26.0
YGL232W	5.0	4.0	13.0	1.0	10.0	9.0	3.0	2.0	NaN
