	1657_1	1657_2	1728	1734	1736	1740	1744	1747	1751
YLR356W	64.37823500630907	15.962456302775873	43.326930575814906	43.535045711798	44.44049417829527	98.2385822207814	81.62265844998572	NaN	38.37813981156334
YCL036W	360.51811603533076	255.39930084441397	288.8462038387661	326.51284283848497	342.82666937542064	343.8350377727349	448.9246214749214	202.90663758338195	364.59232820985164
YNL293W	347.642469034069	462.9112327805003	238.298118166982	326.51284283848497	419.01037368106967	245.59645555195348	326.4906337999429	456.5399345626094	441.34860783297836
YNL220W	12.875647001261813	79.81228151387937	14.442310191938303	21.767522855899	25.39456810188301	29.471574666234417	20.40566461249643	25.363329697922744	76.75627962312667
YGR103W	51.50258800504725	15.962456302775873	79.43270605566067	65.302568567697	57.13777822923677	49.1192911103907	40.81132922499286	177.54330788545923	76.75627962312667
YCL026C-A	115.88082301135633	111.73719411943111	115.53848153550642	87.070091423596	114.27555645847355	98.2385822207814	183.65098151246787	126.81664848961373	230.26883886938
YGR101W	51.50258800504725	47.887368908327616	50.54808567178406	21.767522855899	44.44049417829527	88.41472399870325	NaN	50.72665939584549	NaN
YGR100W	347.642469034069	335.2115823582933	245.51927326295115	370.04788855028295	317.4321012735376	255.42031377403163	244.86797534995713	355.08661577091846	307.0251184925067
YGR099W	128.75647001261814	207.51193193608634	122.75963663147557	174.140182847192	95.22963038206129	127.71015688701581	40.81132922499286	228.2699672813047	172.701629152035
YGR098C	51.50258800504725	127.69965042220699	43.326930575814906	87.070091423596	25.39456810188301	29.471574666234417	20.40566461249643	50.72665939584549	57.567209717345
YGR097W	515.0258800504726	351.1740386610692	491.0385465259023	478.885502829778	482.4967939357772	432.24976177143816	489.73595069991427	380.4499454688412	518.104887456105
YGR096W	553.652821054258	510.79860168882794	621.0193382533471	326.51284283848497	425.3590157065404	648.3746426571572	652.9812675998858	913.0798691252188	498.91581755032337
YGR095C	38.62694100378544	63.84982521110349	7.221155095969151	21.767522855899	25.39456810188301	9.82385822207814	20.40566461249643	50.72665939584549	19.18906990578167
YGR094W	167.38341101640358	207.51193193608634	166.08656720729047	261.210274270788	165.06469266223957	137.53401510909396	61.216993837489284	304.35995637507295	115.13441943469
YGL190C	167.38341101640358	207.51193193608634	108.31732643953727	195.90770570309098	126.97284050941505	147.3578733311721	40.81132922499286	50.72665939584549	95.94534952890834
YIL039W	218.88599902145083	223.47438823886222	245.51927326295115	348.280365694384	349.17531140089136	147.3578733311721	224.4623107374607	202.90663758338195	211.07976896359833
YGL192W	218.88599902145083	287.3242134499657	238.298118166982	130.605137135394	298.38617519712534	255.42031377403163	183.65098151246787	126.81664848961373	191.89069905781668
YGL191W	141.63211701387996	47.887368908327616	79.43270605566067	21.767522855899	101.57827240753204	98.2385822207814	81.62265844998572	NaN	134.32348934047167
YGL194C	51.50258800504725	111.73719411943111	43.326930575814906	174.140182847192	241.2483969678886	108.06244044285954	102.02832306248214	177.54330788545923	172.701629152035
YGL193C	115.88082301135633	159.62456302775874	129.98079172744474	43.535045711798	107.92691443300279	88.41472399870325	183.65098151246787	101.45331879169098	115.13441943469
YGL195W	811.1657610794942	718.3105336249142	628.2404933493162	936.0034828036569	806.2775372347855	697.4939337675479	652.9812675998858	532.6299236563776	748.373726325485
YGL194C-A	12.875647001261813	15.962456302775873	7.221155095969151	21.767522855899	12.697284050941505	9.82385822207814	40.81132922499286	25.363329697922744	NaN
YIL046W	193.1347050189272	111.73719411943111	101.09617134356812	261.210274270788	82.53234633111978	108.06244044285954	122.43398767497857	152.17997818753648	249.45790877516168
YIL046W-A	437.77199804290166	399.0614075693968	411.6058404702416	391.81541140618197	425.3590157065404	392.9543288831256	550.9529445374036	405.8132751667639	326.21418839828834
YIL044C	180.25905801766538	175.5870193305346	57.76924076775321	195.90770570309098	82.53234633111978	49.1192911103907	61.216993837489284	25.363329697922744	191.89069905781668
YIL045W	218.88599902145083	303.2866697527416	202.19234268713623	282.977797126687	196.80790278959333	157.18173155325024	224.4623107374607	202.90663758338195	460.53767773876
YIL042C	180.25905801766538	191.54947563331046	202.19234268713623	217.67522855898997	146.0187665858273	147.3578733311721	183.65098151246787	152.17997818753648	307.0251184925067
YIL043C	270.3885870264981	335.2115823582933	202.19234268713623	391.81541140618197	203.15654481506408	255.42031377403163	224.4623107374607	202.90663758338195	230.26883886938
YGL188C-A	12.875647001261813	NaN	7.221155095969151	NaN	19.045926076412258	9.82385822207814	NaN	NaN	19.18906990578167
YGL187C	64.37823500630907	47.887368908327616	108.31732643953727	65.302568567697	82.53234633111978	88.41472399870325	20.40566461249643	76.08998909376824	38.37813981156334
YDR534C	128.75647001261814	79.81228151387937	93.87501624759896	43.535045711798	126.97284050941505	58.943149332468835	102.02832306248214	152.17997818753648	38.37813981156334
YDR536W	180.25905801766538	255.39930084441397	281.62504874279693	304.74531998258595	304.7348172225961	343.8350377727349	346.8962984124393	228.2699672813047	230.26883886938
YDR532C	38.62694100378544	47.887368908327616	28.884620383876605	21.767522855899	19.045926076412258	9.82385822207814	20.40566461249643	25.363329697922744	NaN
YDR533C	218.88599902145083	207.51193193608634	173.30772230325962	195.90770570309098	152.36740861129806	98.2385822207814	183.65098151246787	202.90663758338195	345.40325830407
YDR540C	90.12952900883269	31.924912605551746	43.326930575814906	43.535045711798	25.39456810188301	39.29543288831256	40.81132922499286	NaN	38.37813981156334
YDR541C	231.76164602271265	191.54947563331046	223.8558079750437	304.74531998258595	215.85382886600559	235.77259732987534	224.4623107374607	202.90663758338195	307.0251184925067
YDR538W	12.875647001261813	31.924912605551746	79.43270605566067	108.83761427949499	95.22963038206129	58.943149332468835	40.81132922499286	50.72665939584549	95.94534952890834
YDR539W	218.88599902145083	223.47438823886222	223.8558079750437	195.90770570309098	241.2483969678886	206.30102266364094	183.65098151246787	278.9966266771502	326.21418839828834
YPR055W	154.50776401514176	159.62456302775874	101.09617134356812	108.83761427949499	107.92691443300279	117.88629866493767	122.43398767497857	152.17997818753648	115.13441943469
YPR054W	244.63729302397445	223.47438823886222	324.9519793186118	174.140182847192	253.9456810188301	284.89188844026603	265.27363996245356	177.54330788545923	268.64697868094333
YDR542W	25.751294002523625	31.924912605551746	28.884620383876605	NaN	25.39456810188301	58.943149332468835	81.62265844998572	NaN	38.37813981156334
YCL027W	270.3885870264981	319.2491260555175	129.98079172744474	326.51284283848497	209.50518684053483	225.9487391077972	163.24531689997144	152.17997818753648	249.45790877516168
YML046W	64.37823500630907	63.84982521110349	43.326930575814906	21.767522855899	19.045926076412258	19.64771644415628	20.40566461249643	25.363329697922744	76.75627962312667
YML045W	12.875647001261813	31.924912605551746	NaN	NaN	6.3486420254707525	NaN	NaN	NaN	NaN
YOR260W	141.63211701387996	127.69965042220699	122.75963663147557	174.140182847192	133.3214825348858	147.3578733311721	40.81132922499286	101.45331879169098	153.51255924625335
YPR061C	128.75647001261814	223.47438823886222	108.31732643953727	152.37265999129298	133.3214825348858	117.88629866493767	122.43398767497857	101.45331879169098	115.13441943469
YDL215C	798.2901140782325	670.4231647165866	649.9039586372236	631.258162821071	704.6992648272535	697.4939337675479	877.4435783373465	431.1766048646867	748.373726325485
YCR067C	334.76682203280717	351.1740386610692	274.4038936468278	391.81541140618197	298.38617519712534	235.77259732987534	448.9246214749214	228.2699672813047	230.26883886938
YNL236W	296.1398810290217	239.4368445416381	151.6442570153522	239.442751414889	215.85382886600559	117.88629866493767	163.24531689997144	278.9966266771502	172.701629152035
YCR066W	103.0051760100945	191.54947563331046	86.65386115162981	130.605137135394	114.27555645847355	49.1192911103907	122.43398767497857	101.45331879169098	76.75627962312667
YPR174C	64.37823500630907	79.81228151387937	93.87501624759896	65.302568567697	69.83506228017828	88.41472399870325	20.40566461249643	76.08998909376824	38.37813981156334
YNL237W	154.50776401514176	223.47438823886222	180.52887739922878	261.210274270788	203.15654481506408	206.30102266364094	244.86797534995713	278.9966266771502	268.64697868094333
YCR069W	193.1347050189272	239.4368445416381	122.75963663147557	326.51284283848497	165.06469266223957	225.9487391077972	285.67930457495	152.17997818753648	211.07976896359833
YCL034W	347.642469034069	462.9112327805003	194.97118759116708	478.885502829778	253.9456810188301	304.5396048844223	224.4623107374607	304.35995637507295	230.26883886938
YNL234W	193.1347050189272	255.39930084441397	288.8462038387661	239.442751414889	228.5511129169471	324.1873213285786	285.67930457495	329.7232860729957	249.45790877516168
YMR053C	257.5129400252363	351.1740386610692	281.62504874279693	304.74531998258595	342.82666937542064	363.4827542168912	183.65098151246787	329.7232860729957	326.21418839828834
YNL232W	38.62694100378544	31.924912605551746	36.10577547984576	108.83761427949499	38.091852152824515	68.76700755454698	40.81132922499286	50.72665939584549	38.37813981156334
YNL231C	463.5232920454253	415.0238638721727	447.7116159500874	435.35045711797994	495.1940779867187	353.658895994813	612.1699383748928	329.7232860729957	594.8611670792317
YNL230C	386.2694100378544	510.79860168882794	404.38468537427246	565.955594253374	380.91852152824515	451.8974782155944	530.5472799249071	608.7199127501459	556.4830272676684
YNL229C	25.751294002523625	NaN	36.10577547984576	NaN	25.39456810188301	9.82385822207814	40.81132922499286	25.363329697922744	19.18906990578167
YNL227C	257.5129400252363	159.62456302775874	209.41349778310538	261.210274270788	196.80790278959333	225.9487391077972	285.67930457495	152.17997818753648	153.51255924625335
YMR052W	64.37823500630907	63.84982521110349	72.21155095969152	65.302568567697	107.92691443300279	98.2385822207814	81.62265844998572	101.45331879169098	38.37813981156334
YDR208W	167.38341101640358	207.51193193608634	194.97118759116708	282.977797126687	196.80790278959333	275.0680302181879	142.839652287475	304.35995637507295	172.701629152035
YDR210W	38.62694100378544	15.962456302775873	21.663465287907453	21.767522855899	19.045926076412258	9.82385822207814	81.62265844998572	50.72665939584549	57.567209717345
YDR206W	141.63211701387996	159.62456302775874	166.08656720729047	65.302568567697	165.06469266223957	147.3578733311721	102.02832306248214	50.72665939584549	134.32348934047167
YDR207C	154.50776401514176	191.54947563331046	64.99039586372237	108.83761427949499	101.57827240753204	117.88629866493767	20.40566461249643	177.54330788545923	95.94534952890834
YDR204W	103.0051760100945	31.924912605551746	93.87501624759896	108.83761427949499	133.3214825348858	186.65330621948465	20.40566461249643	228.2699672813047	95.94534952890834
YDR205W	386.2694100378544	207.51193193608634	252.7404283589203	261.210274270788	209.50518684053483	235.77259732987534	163.24531689997144	253.63329697922745	345.40325830407
YDR201W	12.875647001261813	15.962456302775873	21.663465287907453	NaN	25.39456810188301	29.471574666234417	NaN	50.72665939584549	19.18906990578167
YDR202C	25.751294002523625	47.887368908327616	72.21155095969152	43.535045711798	101.57827240753204	78.59086577662512	61.216993837489284	126.81664848961373	115.13441943469
YMR036C	128.75647001261814	159.62456302775874	108.31732643953727	174.140182847192	184.11061873865182	127.71015688701581	163.24531689997144	101.45331879169098	153.51255924625335
YMR037C	128.75647001261814	191.54947563331046	209.41349778310538	174.140182847192	120.6241984839443	157.18173155325024	20.40566461249643	202.90663758338195	115.13441943469
YMR038C	334.76682203280717	255.39930084441397	209.41349778310538	87.070091423596	139.67012456035656	117.88629866493767	102.02832306248214	101.45331879169098	211.07976896359833
YMR039C	103.0051760100945	143.66210672498286	57.76924076775321	152.37265999129298	114.27555645847355	88.41472399870325	NaN	152.17997818753648	95.94534952890834
YMR040W	128.75647001261814	159.62456302775874	166.08656720729047	130.605137135394	146.0187665858273	225.9487391077972	224.4623107374607	152.17997818753648	249.45790877516168
YMR041C	90.12952900883269	63.84982521110349	57.76924076775321	65.302568567697	88.88098835659054	68.76700755454698	61.216993837489284	NaN	95.94534952890834
YDR421W	463.5232920454253	319.2491260555175	259.9615834548895	282.977797126687	361.87259545183286	265.24417199610974	204.0566461249643	253.63329697922745	498.91581755032337
YDR422C	399.14505703911624	255.39930084441397	339.3942895105501	348.280365694384	323.78074329900835	324.1873213285786	224.4623107374607	278.9966266771502	364.59232820985164
YDR419W	206.010352020189	303.2866697527416	296.06735893473524	326.51284283848497	298.38617519712534	245.59645555195348	183.65098151246787	329.7232860729957	307.0251184925067
YDR420W	476.3989390466871	223.47438823886222	332.17313441458094	282.977797126687	552.3318562159554	334.0111795506567	530.5472799249071	228.2699672813047	383.78139811563335
YDR416W	128.75647001261814	63.84982521110349	86.65386115162981	87.070091423596	126.97284050941505	68.76700755454698	102.02832306248214	152.17997818753648	134.32348934047167
YDR418W	25.751294002523625	47.887368908327616	14.442310191938303	130.605137135394	19.045926076412258	29.471574666234417	NaN	76.08998909376824	NaN
YAL058W	309.0155280302835	351.1740386610692	281.62504874279693	326.51284283848497	285.68889114618383	284.89188844026603	163.24531689997144	177.54330788545923	326.21418839828834
YDR415C	180.25905801766538	111.73719411943111	209.41349778310538	152.37265999129298	165.06469266223957	98.2385822207814	142.839652287475	152.17997818753648	153.51255924625335
YDR411C	296.1398810290217	207.51193193608634	202.19234268713623	87.070091423596	304.7348172225961	196.4771644415628	306.0849691874464	126.81664848961373	249.45790877516168
YAL061W	875.5439960858033	893.8975529554489	714.894354500946	892.468437091859	698.3506228017827	717.1416502117041	1183.5285475247929	507.2665939584549	690.80651660814
YMR163C	90.12952900883269	63.84982521110349	158.86541211132135	130.605137135394	146.0187665858273	88.41472399870325	142.839652287475	152.17997818753648	134.32348934047167
YNL247W	64.37823500630907	47.887368908327616	57.76924076775321	152.37265999129298	69.83506228017828	78.59086577662512	20.40566461249643	50.72665939584549	115.13441943469
YNL246W	77.25388200757088	95.77473781665523	180.52887739922878	108.83761427949499	171.41333468771032	127.71015688701581	204.0566461249643	50.72665939584549	57.567209717345
YMR047C	193.1347050189272	207.51193193608634	180.52887739922878	348.280365694384	152.36740861129806	206.30102266364094	163.24531689997144	253.63329697922745	249.45790877516168
YPL056C	424.89635104163983	239.4368445416381	202.19234268713623	108.83761427949499	215.85382886600559	157.18173155325024	489.73595069991427	304.35995637507295	287.836048586725
YHR142W	218.88599902145083	79.81228151387937	209.41349778310538	195.90770570309098	107.92691443300279	147.3578733311721	265.27363996245356	101.45331879169098	153.51255924625335
YNL253W	180.25905801766538	239.4368445416381	158.86541211132135	174.140182847192	171.41333468771032	167.00558977532836	224.4623107374607	152.17997818753648	191.89069905781668
YNL252C	38.62694100378544	95.77473781665523	79.43270605566067	65.302568567697	50.78913620376602	88.41472399870325	81.62265844998572	126.81664848961373	115.13441943469
YNL255C	51.50258800504725	47.887368908327616	93.87501624759896	43.535045711798	69.83506228017828	58.943149332468835	61.216993837489284	101.45331879169098	19.18906990578167
YMR046C	193.1347050189272	175.5870193305346	72.21155095969152	195.90770570309098	139.67012456035656	147.3578733311721	183.65098151246787	126.81664848961373	76.75627962312667
YNL249C	103.0051760100945	143.66210672498286	108.31732643953727	108.83761427949499	203.15654481506408	117.88629866493767	163.24531689997144	76.08998909376824	115.13441943469
YHR139C	141.63211701387996	79.81228151387937	93.87501624759896	65.302568567697	101.57827240753204	117.88629866493767	122.43398767497857	NaN	115.13441943469
YNL251C	231.76164602271265	127.69965042220699	144.42310191938304	195.90770570309098	222.20247089147634	206.30102266364094	163.24531689997144	126.81664848961373	115.13441943469
YNL250W	373.3937630365926	319.2491260555175	151.6442570153522	435.35045711797994	177.76197671318107	225.9487391077972	163.24531689997144	202.90663758338195	191.89069905781668
YER030W	12.875647001261813	15.962456302775873	NaN	NaN	NaN	NaN	20.40566461249643	NaN	NaN
YER031C	141.63211701387996	175.5870193305346	57.76924076775321	87.070091423596	63.486420254707525	78.59086577662512	81.62265844998572	76.08998909376824	95.94534952890834
YER028C	206.010352020189	287.3242134499657	267.18273855085863	261.210274270788	215.85382886600559	255.42031377403163	408.1132922499286	126.81664848961373	307.0251184925067
YER029C	51.50258800504725	31.924912605551746	28.884620383876605	65.302568567697	31.743210127353763	39.29543288831256	NaN	50.72665939584549	NaN
YER026C	38.62694100378544	15.962456302775873	14.442310191938303	NaN	NaN	19.64771644415628	20.40566461249643	NaN	NaN
YER027C	257.5129400252363	223.47438823886222	57.76924076775321	152.37265999129298	139.67012456035656	78.59086577662512	122.43398767497857	50.72665939584549	115.13441943469
YER024W	437.77199804290166	654.4607084138107	527.1443220057481	696.560731388768	501.5427200121894	501.01676932598514	469.33028608741785	557.9932533543004	652.4283767965767
YNL067W	103.0051760100945	95.77473781665523	194.97118759116708	43.535045711798	95.22963038206129	167.00558977532836	81.62265844998572	126.81664848961373	57.567209717345
YHR144C	103.0051760100945	127.69965042220699	72.21155095969152	65.302568567697	82.53234633111978	88.41472399870325	183.65098151246787	76.08998909376824	172.701629152035
YCL032W	321.89117503154534	430.98632017494856	166.08656720729047	500.65302568567694	158.7160506367688	196.4771644415628	387.70762763743215	329.7232860729957	287.836048586725
YAL040C	167.38341101640358	207.51193193608634	122.75963663147557	261.210274270788	107.92691443300279	196.4771644415628	183.65098151246787	177.54330788545923	307.0251184925067
YER032W	257.5129400252363	255.39930084441397	209.41349778310538	435.35045711797994	279.3402491207131	176.8294479974065	285.67930457495	355.08661577091846	307.0251184925067
YER033C	244.63729302397445	335.2115823582933	216.63465287907454	195.90770570309098	222.20247089147634	147.3578733311721	224.4623107374607	253.63329697922745	115.13441943469
YAL039C	450.6476450441635	415.0238638721727	534.3654771017173	370.04788855028295	444.4049417829527	805.5563742104074	204.0566461249643	710.1732315418369	172.701629152035
YHR143W	38.62694100378544	63.84982521110349	129.98079172744474	43.535045711798	88.88098835659054	127.71015688701581	102.02832306248214	76.08998909376824	134.32348934047167
YNL041C	206.010352020189	207.51193193608634	115.53848153550642	217.67522855898997	190.45926076412258	157.18173155325024	40.81132922499286	253.63329697922745	172.701629152035
YOR304W	115.88082301135633	239.4368445416381	281.62504874279693	217.67522855898997	685.6533387508413	383.13047066104747	244.86797534995713	177.54330788545923	268.64697868094333
YHR132C	373.3937630365926	319.2491260555175	310.50966912667354	348.280365694384	330.12938532447913	284.89188844026603	346.8962984124393	228.2699672813047	268.64697868094333
YPL116W	167.38341101640358	111.73719411943111	259.9615834548895	108.83761427949499	247.59703899335935	245.59645555195348	183.65098151246787	126.81664848961373	191.89069905781668
YOR304C-A	12.875647001261813	31.924912605551746	14.442310191938303	NaN	44.44049417829527	9.82385822207814	61.216993837489284	NaN	NaN
YLL055W	167.38341101640358	31.924912605551746	173.30772230325962	43.535045711798	133.3214825348858	68.76700755454698	102.02832306248214	152.17997818753648	76.75627962312667
YMR055C	218.88599902145083	239.4368445416381	194.97118759116708	174.140182847192	279.3402491207131	275.0680302181879	163.24531689997144	278.9966266771502	249.45790877516168
YLL056C	115.88082301135633	31.924912605551746	43.326930575814906	65.302568567697	114.27555645847355	147.3578733311721	142.839652287475	101.45331879169098	57.567209717345
YMR054W	412.020704040378	287.3242134499657	577.6924076775322	348.280365694384	628.5155605216045	432.24976177143816	387.70762763743215	405.8132751667639	441.34860783297836
YOR250C	103.0051760100945	79.81228151387937	72.21155095969152	152.37265999129298	69.83506228017828	98.2385822207814	NaN	177.54330788545923	76.75627962312667
YLL057C	321.89117503154534	191.54947563331046	288.8462038387661	282.977797126687	279.3402491207131	314.3634631065005	326.4906337999429	355.08661577091846	249.45790877516168
YHR215W	64.37823500630907	47.887368908327616	64.99039586372237	43.535045711798	50.78913620376602	29.471574666234417	40.81132922499286	101.45331879169098	19.18906990578167
YBR132C	347.642469034069	303.2866697527416	361.05775479845755	261.210274270788	317.4321012735376	324.1873213285786	285.67930457495	177.54330788545923	326.21418839828834
YBR131W	128.75647001261814	159.62456302775874	122.75963663147557	130.605137135394	146.0187665858273	117.88629866493767	102.02832306248214	228.2699672813047	134.32348934047167
YBR130C	51.50258800504725	47.887368908327616	64.99039586372237	43.535045711798	38.091852152824515	19.64771644415628	102.02832306248214	NaN	115.13441943469
YBR129C	51.50258800504725	63.84982521110349	28.884620383876605	21.767522855899	88.88098835659054	39.29543288831256	81.62265844998572	NaN	57.567209717345
YBR137W	90.12952900883269	31.924912605551746	101.09617134356812	21.767522855899	120.6241984839443	117.88629866493767	81.62265844998572	76.08998909376824	115.13441943469
YBR136W	412.020704040378	399.0614075693968	245.51927326295115	391.81541140618197	222.20247089147634	216.12488088571908	61.216993837489284	329.7232860729957	383.78139811563335
YBR133C	373.3937630365926	335.2115823582933	389.94237518233416	544.1880713974749	431.70765773201117	373.3066124389693	652.9812675998858	228.2699672813047	441.34860783297836
YBR139W	270.3885870264981	351.1740386610692	317.7308242226427	413.582934262081	336.47802734994985	245.59645555195348	183.65098151246787	329.7232860729957	345.40325830407
YBR138C	270.3885870264981	223.47438823886222	202.19234268713623	174.140182847192	209.50518684053483	176.8294479974065	163.24531689997144	228.2699672813047	172.701629152035
YPL117C	77.25388200757088	79.81228151387937	14.442310191938303	65.302568567697	63.486420254707525	68.76700755454698	20.40566461249643	126.81664848961373	76.75627962312667
YPL265W	424.89635104163983	399.0614075693968	440.4904608541182	370.04788855028295	476.1481519103064	324.1873213285786	510.1416153124107	481.9032642605322	479.72674764454166
YDR098C	51.50258800504725	79.81228151387937	129.98079172744474	152.37265999129298	82.53234633111978	98.2385822207814	102.02832306248214	177.54330788545923	153.51255924625335
YDR093W	1042.9274071022069	1053.5221159832076	1090.394419491342	805.3983456682629	1079.269144330028	1218.1584195376893	1101.9058890748072	1547.1631115732876	921.07535547752
YER133W	103.0051760100945	79.81228151387937	36.10577547984576	239.442751414889	31.743210127353763	58.943149332468835	NaN	152.17997818753648	38.37813981156334
YER134C	90.12952900883269	111.73719411943111	64.99039586372237	108.83761427949499	82.53234633111978	98.2385822207814	163.24531689997144	76.08998909376824	38.37813981156334
YER127W	25.751294002523625	NaN	14.442310191938303	NaN	NaN	NaN	NaN	NaN	38.37813981156334
YER128W	180.25905801766538	95.77473781665523	158.86541211132135	130.605137135394	133.3214825348858	117.88629866493767	183.65098151246787	126.81664848961373	19.18906990578167
YER125W	141.63211701387996	175.5870193305346	72.21155095969152	174.140182847192	107.92691443300279	98.2385822207814	40.81132922499286	101.45331879169098	115.13441943469
YER126C	51.50258800504725	79.81228151387937	36.10577547984576	65.302568567697	50.78913620376602	49.1192911103907	NaN	25.363329697922744	NaN
YER131W	12.875647001261813	NaN	43.326930575814906	NaN	12.697284050941505	29.471574666234417	NaN	NaN	NaN
YER132C	618.031056060567	846.0101840471212	635.4616484452854	653.0256856769699	749.1397590055487	589.4314933246884	612.1699383748928	659.4465721459914	767.5627962312667
YER129W	527.9015270517343	590.6108832027073	368.2789098944267	631.258162821071	419.01037368106967	461.72133643767256	530.5472799249071	278.9966266771502	498.91581755032337
YER130C	476.3989390466871	351.1740386610692	296.06735893473524	413.582934262081	234.89975494241784	422.42590354936	550.9529445374036	405.8132751667639	307.0251184925067
YLR351C	218.88599902145083	31.924912605551746	209.41349778310538	174.140182847192	177.76197671318107	206.30102266364094	122.43398767497857	177.54330788545923	172.701629152035
YOL021C	231.76164602271265	223.47438823886222	144.42310191938304	217.67522855898997	165.06469266223957	186.65330621948465	102.02832306248214	355.08661577091846	153.51255924625335
YNL039W	90.12952900883269	95.77473781665523	86.65386115162981	152.37265999129298	139.67012456035656	108.06244044285954	61.216993837489284	126.81664848961373	38.37813981156334
YMR307W	77.25388200757088	63.84982521110349	166.08656720729047	87.070091423596	31.743210127353763	98.2385822207814	20.40566461249643	50.72665939584549	57.567209717345
YHR140W	218.88599902145083	191.54947563331046	180.52887739922878	217.67522855898997	215.85382886600559	216.12488088571908	224.4623107374607	152.17997818753648	345.40325830407
YLR352W	437.77199804290166	399.0614075693968	296.06735893473524	195.90770570309098	355.52395342636214	255.42031377403163	326.4906337999429	304.35995637507295	383.78139811563335
YPL109C	347.642469034069	478.8736890832762	231.07696307101284	326.51284283848497	425.3590157065404	314.3634631065005	163.24531689997144	304.35995637507295	345.40325830407
YPL262W	141.63211701387996	127.69965042220699	353.8365997024884	174.140182847192	120.6241984839443	294.7157466623442	40.81132922499286	152.17997818753648	76.75627962312667
YPR074C	115.88082301135633	143.66210672498286	187.75003249519793	65.302568567697	107.92691443300279	186.65330621948465	40.81132922499286	126.81664848961373	19.18906990578167
YLR271W	25.751294002523625	95.77473781665523	72.21155095969152	43.535045711798	107.92691443300279	49.1192911103907	20.40566461249643	76.08998909376824	76.75627962312667
YPR173C	77.25388200757088	15.962456302775873	7.221155095969151	21.767522855899	19.045926076412258	19.64771644415628	20.40566461249643	NaN	38.37813981156334
YDR096W	77.25388200757088	143.66210672498286	115.53848153550642	43.535045711798	342.82666937542064	167.00558977532836	122.43398767497857	76.08998909376824	191.89069905781668
YMR026C	25.751294002523625	47.887368908327616	43.326930575814906	NaN	50.78913620376602	49.1192911103907	NaN	NaN	57.567209717345
YMR215W	167.38341101640358	63.84982521110349	122.75963663147557	108.83761427949499	184.11061873865182	167.00558977532836	204.0566461249643	50.72665939584549	172.701629152035
YLR270W	90.12952900883269	47.887368908327616	86.65386115162981	87.070091423596	88.88098835659054	108.06244044285954	40.81132922499286	228.2699672813047	19.18906990578167
YNL291C	540.7771740529962	893.8975529554489	129.98079172744474	761.863299956465	139.67012456035656	108.06244044285954	857.0379137248499	126.81664848961373	729.1846564197034
YNL213C	12.875647001261813	NaN	64.99039586372237	21.767522855899	25.39456810188301	68.76700755454698	40.81132922499286	76.08998909376824	19.18906990578167
YMR206W	193.1347050189272	255.39930084441397	288.8462038387661	217.67522855898997	285.68889114618383	245.59645555195348	224.4623107374607	202.90663758338195	364.59232820985164
YKR017C	90.12952900883269	63.84982521110349	202.19234268713623	478.885502829778	152.36740861129806	127.71015688701581	326.4906337999429	177.54330788545923	172.701629152035
YMR208W	128.75647001261814	191.54947563331046	86.65386115162981	217.67522855898997	101.57827240753204	98.2385822207814	61.216993837489284	253.63329697922745	57.567209717345
YMR209C	180.25905801766538	159.62456302775874	166.08656720729047	174.140182847192	190.45926076412258	167.00558977532836	163.24531689997144	126.81664848961373	249.45790877516168
YMR210W	244.63729302397445	287.3242134499657	245.51927326295115	370.04788855028295	196.80790278959333	176.8294479974065	265.27363996245356	278.9966266771502	326.21418839828834
YMR211W	103.0051760100945	47.887368908327616	36.10577547984576	65.302568567697	19.045926076412258	49.1192911103907	NaN	76.08998909376824	95.94534952890834
YMR212C	103.0051760100945	79.81228151387937	115.53848153550642	174.140182847192	101.57827240753204	157.18173155325024	102.02832306248214	304.35995637507295	115.13441943469
YKR018C	244.63729302397445	207.51193193608634	259.9615834548895	653.0256856769699	387.2671635537159	186.65330621948465	346.8962984124393	557.9932533543004	153.51255924625335
YNL038W	38.62694100378544	95.77473781665523	43.326930575814906	87.070091423596	57.13777822923677	68.76700755454698	NaN	101.45331879169098	38.37813981156334
YMR306W	656.6579970643525	686.3856210193625	440.4904608541182	696.560731388768	520.5886460886016	491.19291110390697	652.9812675998858	329.7232860729957	709.9955865139217
YNL263C	77.25388200757088	127.69965042220699	86.65386115162981	130.605137135394	76.18370430564903	78.59086577662512	40.81132922499286	152.17997818753648	57.567209717345
YLR108C	154.50776401514176	127.69965042220699	245.51927326295115	130.605137135394	196.80790278959333	98.2385822207814	204.0566461249643	177.54330788545923	230.26883886938
YLR357W	167.38341101640358	175.5870193305346	238.298118166982	87.070091423596	184.11061873865182	186.65330621948465	40.81132922499286	253.63329697922745	172.701629152035
YAL064W	38.62694100378544	15.962456302775873	21.663465287907453	NaN	6.3486420254707525	29.471574666234417	20.40566461249643	NaN	NaN
YPL110C	527.9015270517343	494.83614538605207	505.4808567178406	326.51284283848497	514.240004063131	550.1360604363758	530.5472799249071	355.08661577091846	709.9955865139217
YPL263C	270.3885870264981	287.3242134499657	281.62504874279693	391.81541140618197	311.08345924806684	294.7157466623442	428.518956862425	228.2699672813047	287.836048586725
YPR075C	77.25388200757088	63.84982521110349	86.65386115162981	87.070091423596	69.83506228017828	98.2385822207814	142.839652287475	76.08998909376824	76.75627962312667
YLR358C	64.37823500630907	15.962456302775873	108.31732643953727	21.767522855899	95.22963038206129	49.1192911103907	61.216993837489284	126.81664848961373	57.567209717345
